touchpoint_id,customer_id,campaign_id,channel,is_paid,touchpoint_date,interaction_type
2625,410,3,Email,1,2024-03-24 06:00:00.000,Click
2626,410,3,Email,1,2024-03-26 10:00:00.000,Click
2627,411,2,Google Ads,1,2024-02-24 10:00:00.000,Click
2628,411,3,Email,1,2024-03-09 15:00:00.000,Impression
2629,411,2,Google Ads,1,2024-03-12 03:00:00.000,Impression
2630,411,3,Email,1,2024-03-15 00:00:00.000,Impression
2631,412,4,Organic,1,2024-03-31 20:00:00.000,Email Open
2632,412,3,Email,1,2024-04-15 13:00:00.000,Click
2633,412,3,Email,1,2024-04-19 10:00:00.000,Impression
2634,412,1,Facebook,1,2024-04-20 06:00:00.000,Email Open
2635,412,4,Organic,1,2024-04-20 21:00:00.000,Impression
2636,412,3,Email,1,2024-04-23 19:00:00.000,Impression
2637,412,2,Google Ads,1,2024-04-24 06:00:00.000,Impression
2638,412,5,Facebook,1,2024-04-25 20:00:00.000,Click
2639,413,5,Facebook,1,2024-03-22 16:00:00.000,Impression
2640,413,4,Organic,1,2024-03-23 16:00:00.000,Email Open
2641,413,3,Email,1,2024-03-24 12:00:00.000,Email Open
2642,413,3,Email,1,2024-03-27 13:00:00.000,Impression
2643,413,3,Email,1,2024-03-29 16:00:00.000,Impression
2644,413,3,Email,1,2024-03-31 20:00:00.000,Impression
2645,413,2,Google Ads,1,2024-04-01 12:00:00.000,Impression
2646,413,2,Google Ads,1,2024-04-08 22:00:00.000,Impression
2647,413,2,Google Ads,1,2024-04-23 16:00:00.000,Impression
2648,414,3,Email,1,2024-02-15 10:00:00.000,Email Open
2649,414,3,Email,1,2024-02-18 20:00:00.000,Impression
2650,414,4,Organic,1,2024-02-19 15:00:00.000,Click
2651,414,1,Facebook,1,2024-02-21 01:00:00.000,Click
2652,414,2,Google Ads,1,2024-02-21 10:00:00.000,Impression
2653,414,4,Organic,1,2024-02-28 12:00:00.000,Click
2654,414,3,Email,1,2024-03-06 15:00:00.000,Impression
2655,415,3,Email,1,2024-03-25 09:00:00.000,Click
2656,415,4,Organic,1,2024-03-27 21:00:00.000,Impression
2657,415,2,Google Ads,1,2024-04-11 19:00:00.000,Impression
2658,415,3,Email,1,2024-04-14 09:00:00.000,Impression
2659,415,2,Google Ads,1,2024-04-14 20:00:00.000,Impression
2660,416,3,Email,1,2024-01-26 06:00:00.000,Impression
2661,416,5,Facebook,1,2024-01-27 02:00:00.000,Click
2662,416,1,Facebook,1,2024-01-28 01:00:00.000,Impression
2663,416,5,Facebook,1,2024-01-29 16:00:00.000,Impression
2664,417,4,Organic,1,2024-03-06 15:00:00.000,Impression
2665,417,3,Email,1,2024-03-21 08:00:00.000,Impression
2666,417,5,Facebook,1,2024-03-22 02:00:00.000,Impression
2667,417,4,Organic,1,2024-03-22 23:00:00.000,Click
2668,417,5,Facebook,1,2024-03-25 22:00:00.000,Impression
2669,418,2,Google Ads,1,2024-03-25 06:00:00.000,Click
2670,418,2,Google Ads,1,2024-03-29 00:00:00.000,Impression
2671,418,2,Google Ads,1,2024-03-29 18:00:00.000,Click
2672,418,4,Organic,1,2024-04-13 17:00:00.000,Click
2673,419,3,Email,1,2024-03-18 10:00:00.000,Click
2674,419,2,Google Ads,1,2024-03-26 03:00:00.000,Impression
2675,419,5,Facebook,1,2024-03-27 16:00:00.000,Click
2676,419,4,Organic,1,2024-03-30 15:00:00.000,Impression
2677,419,5,Facebook,1,2024-03-31 22:00:00.000,Impression
2678,419,1,Facebook,1,2024-04-02 13:00:00.000,Click
2679,420,2,Google Ads,1,2024-03-14 10:00:00.000,Click
2680,420,1,Facebook,1,2024-03-29 09:00:00.000,Impression
2681,420,2,Google Ads,1,2024-04-05 19:00:00.000,Impression
2682,420,1,Facebook,1,2024-04-06 16:00:00.000,Click
2683,421,4,Organic,1,2024-01-26 17:00:00.000,Impression
2684,421,4,Organic,1,2024-01-29 11:00:00.000,Click
2685,421,3,Email,1,2024-02-02 10:00:00.000,Impression
2686,422,5,Facebook,1,2024-01-27 12:00:00.000,Impression
2687,422,2,Google Ads,1,2024-01-27 17:00:00.000,Impression
2688,422,2,Google Ads,1,2024-01-28 11:00:00.000,Click
2689,422,4,Organic,1,2024-01-28 17:00:00.000,Click
2690,422,1,Facebook,1,2024-01-31 23:00:00.000,Email Open
2691,422,1,Facebook,1,2024-02-03 14:00:00.000,Click
2692,422,1,Facebook,1,2024-02-06 09:00:00.000,Impression
2693,423,2,Google Ads,1,2024-01-28 21:00:00.000,Impression
2694,423,1,Facebook,1,2024-02-01 18:00:00.000,Impression
2695,423,2,Google Ads,1,2024-02-02 22:00:00.000,Impression
2696,423,2,Google Ads,1,2024-02-06 12:00:00.000,Click
2697,423,2,Google Ads,1,2024-02-21 02:00:00.000,Email Open
2698,423,5,Facebook,1,2024-02-24 08:00:00.000,Impression
2699,423,2,Google Ads,1,2024-02-25 18:00:00.000,Click
2700,423,3,Email,1,2024-02-28 15:00:00.000,Impression
2701,423,1,Facebook,1,2024-03-02 20:00:00.000,Impression
2702,423,4,Organic,1,2024-03-06 17:00:00.000,Email Open
2703,424,2,Google Ads,1,2024-01-20 18:00:00.000,Email Open
2704,424,1,Facebook,1,2024-01-22 06:00:00.000,Click
2705,424,3,Email,1,2024-01-24 03:00:00.000,Click
2706,424,1,Facebook,1,2024-01-26 03:00:00.000,Email Open
2707,424,2,Google Ads,1,2024-01-26 11:00:00.000,Email Open
2708,424,3,Email,1,2024-01-29 04:00:00.000,Impression
2709,424,5,Facebook,1,2024-02-12 10:00:00.000,Email Open
2710,424,1,Facebook,1,2024-02-19 14:00:00.000,Email Open
2711,424,5,Facebook,1,2024-03-05 03:00:00.000,Click
2712,425,5,Facebook,1,2024-01-23 23:00:00.000,Impression
2713,425,2,Google Ads,1,2024-01-26 12:00:00.000,Impression
2714,425,5,Facebook,1,2024-01-28 08:00:00.000,Impression
2715,426,1,Facebook,1,2024-03-23 01:00:00.000,Click
2716,426,4,Organic,1,2024-04-06 13:00:00.000,Impression
2717,426,5,Facebook,1,2024-04-13 22:00:00.000,Impression
2718,426,3,Email,1,2024-04-17 09:00:00.000,Impression
2719,426,3,Email,1,2024-04-17 16:00:00.000,Click
2720,426,4,Organic,1,2024-04-18 00:00:00.000,Impression
2721,426,1,Facebook,1,2024-04-18 01:00:00.000,Impression
2722,427,1,Facebook,1,2024-02-29 13:00:00.000,Impression
2723,427,3,Email,1,2024-03-08 10:00:00.000,Impression
2724,427,5,Facebook,1,2024-03-11 09:00:00.000,Click
2725,427,5,Facebook,1,2024-03-13 15:00:00.000,Impression
2726,428,4,Organic,1,2024-01-12 16:00:00.000,Impression
2727,428,1,Facebook,1,2024-01-19 21:00:00.000,Impression
2728,428,2,Google Ads,1,2024-01-22 02:00:00.000,Impression
2729,428,1,Facebook,1,2024-01-25 21:00:00.000,Impression
2730,428,1,Facebook,1,2024-01-28 07:00:00.000,Click
2731,428,4,Organic,1,2024-01-28 21:00:00.000,Click
2732,428,1,Facebook,1,2024-01-30 01:00:00.000,Impression
2733,429,5,Facebook,1,2024-01-06 13:00:00.000,Email Open
2734,429,1,Facebook,1,2024-01-08 13:00:00.000,Impression
2735,429,4,Organic,1,2024-01-11 10:00:00.000,Email Open
2736,429,3,Email,1,2024-01-12 09:00:00.000,Impression
2737,429,3,Email,1,2024-01-26 11:00:00.000,Impression
2738,429,5,Facebook,1,2024-01-30 09:00:00.000,Click
2739,429,5,Facebook,1,2024-01-31 04:00:00.000,Click
2740,430,2,Google Ads,1,2024-03-10 06:00:00.000,Click
2741,430,3,Email,1,2024-03-17 18:00:00.000,Impression
2742,430,5,Facebook,1,2024-03-31 21:00:00.000,Impression
2743,430,2,Google Ads,1,2024-04-01 12:00:00.000,Impression
2744,430,2,Google Ads,1,2024-04-01 22:00:00.000,Click
2745,430,2,Google Ads,1,2024-04-16 19:00:00.000,Impression
2746,431,3,Email,1,2024-01-09 13:00:00.000,Impression
2747,431,2,Google Ads,1,2024-01-12 05:00:00.000,Impression
2748,431,3,Email,1,2024-01-13 10:00:00.000,Click
2749,431,1,Facebook,1,2024-01-16 18:00:00.000,Impression
2750,431,2,Google Ads,1,2024-01-20 13:00:00.000,Email Open
2751,431,4,Organic,1,2024-01-27 15:00:00.000,Click
2752,431,2,Google Ads,1,2024-01-30 11:00:00.000,Email Open
2753,432,2,Google Ads,1,2024-01-18 23:00:00.000,Email Open
2754,432,2,Google Ads,1,2024-01-19 23:00:00.000,Click
2755,432,4,Organic,1,2024-01-21 00:00:00.000,Impression
2756,432,2,Google Ads,1,2024-01-24 05:00:00.000,Impression
2757,432,1,Facebook,1,2024-01-25 17:00:00.000,Email Open
2758,432,3,Email,1,2024-01-28 08:00:00.000,Impression
2759,432,2,Google Ads,1,2024-01-30 00:00:00.000,Click
2760,432,4,Organic,1,2024-01-31 21:00:00.000,Impression
2761,433,5,Facebook,1,2024-02-06 13:00:00.000,Impression
2762,433,5,Facebook,1,2024-02-14 09:00:00.000,Impression
2763,433,2,Google Ads,1,2024-02-22 07:00:00.000,Impression
2764,433,3,Email,1,2024-02-23 10:00:00.000,Impression
2765,434,4,Organic,1,2024-02-10 09:00:00.000,Impression
2766,434,4,Organic,1,2024-02-14 04:00:00.000,Impression
2767,434,5,Facebook,1,2024-02-16 08:00:00.000,Impression
2768,434,4,Organic,1,2024-02-18 11:00:00.000,Impression
2769,434,2,Google Ads,1,2024-03-04 05:00:00.000,Impression
2770,434,2,Google Ads,1,2024-03-06 05:00:00.000,Impression
2771,434,2,Google Ads,1,2024-03-08 21:00:00.000,Click
2772,434,4,Organic,1,2024-03-09 05:00:00.000,Impression
2773,434,4,Organic,1,2024-03-23 21:00:00.000,Impression
2774,435,1,Facebook,1,2024-01-30 23:00:00.000,Email Open
2775,435,2,Google Ads,1,2024-02-07 21:00:00.000,Impression
2776,435,2,Google Ads,1,2024-02-10 21:00:00.000,Impression
2777,435,2,Google Ads,1,2024-02-12 14:00:00.000,Impression
2778,436,3,Email,1,2024-02-05 03:00:00.000,Impression
2779,436,3,Email,1,2024-02-05 09:00:00.000,Impression
2780,436,3,Email,1,2024-02-07 21:00:00.000,Click
2781,436,1,Facebook,1,2024-02-10 20:00:00.000,Click
2782,436,3,Email,1,2024-02-13 14:00:00.000,Impression
2783,436,5,Facebook,1,2024-02-28 13:00:00.000,Impression
2784,436,5,Facebook,1,2024-03-01 16:00:00.000,Impression
2785,436,3,Email,1,2024-03-03 19:00:00.000,Click
2786,436,2,Google Ads,1,2024-03-18 15:00:00.000,Impression
2787,436,3,Email,1,2024-03-21 08:00:00.000,Click
2788,437,3,Email,1,2024-02-10 18:00:00.000,Click
2789,437,2,Google Ads,1,2024-02-10 21:00:00.000,Impression
2790,437,3,Email,1,2024-02-14 12:00:00.000,Click
2791,437,5,Facebook,1,2024-02-16 10:00:00.000,Impression
2792,438,2,Google Ads,1,2024-03-18 10:00:00.000,Email Open
2793,438,3,Email,1,2024-03-20 13:00:00.000,Impression
2794,438,1,Facebook,1,2024-03-21 04:00:00.000,Impression
2795,438,3,Email,1,2024-03-24 22:00:00.000,Impression
2796,438,2,Google Ads,1,2024-04-08 06:00:00.000,Impression
2797,438,3,Email,1,2024-04-09 18:00:00.000,Impression
2798,438,4,Organic,1,2024-04-11 04:00:00.000,Impression
2799,438,3,Email,1,2024-04-18 13:00:00.000,Click
2800,438,3,Email,1,2024-04-21 03:00:00.000,Impression
2801,439,4,Organic,1,2024-03-06 07:00:00.000,Impression
2802,439,3,Email,1,2024-03-07 19:00:00.000,Click
2803,439,5,Facebook,1,2024-03-09 04:00:00.000,Click
2804,440,1,Facebook,1,2024-01-02 05:00:00.000,Impression
2805,440,4,Organic,1,2024-01-02 19:00:00.000,Click
2806,440,2,Google Ads,1,2024-01-05 07:00:00.000,Click
2807,440,1,Facebook,1,2024-01-06 10:00:00.000,Impression
2808,440,3,Email,1,2024-01-20 12:00:00.000,Impression
2809,440,1,Facebook,1,2024-01-23 00:00:00.000,Click
2810,440,5,Facebook,1,2024-02-06 00:00:00.000,Impression
2811,440,4,Organic,1,2024-02-20 15:00:00.000,Impression
2812,440,3,Email,1,2024-02-21 09:00:00.000,Email Open
2813,441,1,Facebook,1,2024-02-24 13:00:00.000,Email Open
2814,441,5,Facebook,1,2024-02-25 05:00:00.000,Impression
2815,441,2,Google Ads,1,2024-02-27 03:00:00.000,Click
2816,441,2,Google Ads,1,2024-02-29 17:00:00.000,Impression
2817,441,1,Facebook,1,2024-03-02 09:00:00.000,Impression
2818,442,3,Email,1,2024-01-06 20:00:00.000,Click
2819,442,2,Google Ads,1,2024-01-08 00:00:00.000,Impression
2820,442,4,Organic,1,2024-01-22 04:00:00.000,Click
2821,442,4,Organic,1,2024-01-25 03:00:00.000,Impression
2822,442,2,Google Ads,1,2024-02-08 15:00:00.000,Click
2823,442,2,Google Ads,1,2024-02-11 12:00:00.000,Impression
2824,442,4,Organic,1,2024-02-12 05:00:00.000,Click
2825,442,1,Facebook,1,2024-02-19 16:00:00.000,Click
2826,442,2,Google Ads,1,2024-02-20 04:00:00.000,Impression
2827,443,3,Email,1,2024-01-31 07:00:00.000,Click
2828,443,1,Facebook,1,2024-02-01 05:00:00.000,Click
2829,443,3,Email,1,2024-02-02 20:00:00.000,Click
2830,443,3,Email,1,2024-02-04 01:00:00.000,Impression
2831,443,3,Email,1,2024-02-07 12:00:00.000,Impression
2832,444,1,Facebook,1,2024-03-31 17:00:00.000,Click
2833,444,3,Email,1,2024-04-04 16:00:00.000,Click
2834,444,4,Organic,1,2024-04-05 09:00:00.000,Click
2835,444,4,Organic,1,2024-04-09 04:00:00.000,Click
2836,444,5,Facebook,1,2024-04-12 23:00:00.000,Email Open
2837,444,2,Google Ads,1,2024-04-14 17:00:00.000,Impression
2838,445,4,Organic,1,2024-02-25 19:00:00.000,Impression
2839,445,2,Google Ads,1,2024-02-26 01:00:00.000,Impression
2840,445,1,Facebook,1,2024-02-27 19:00:00.000,Email Open
2841,445,4,Organic,1,2024-03-13 16:00:00.000,Impression
2842,446,4,Organic,1,2024-03-10 17:00:00.000,Impression
2843,446,1,Facebook,1,2024-03-10 20:00:00.000,Impression
2844,446,3,Email,1,2024-03-10 22:00:00.000,Impression
2845,447,3,Email,1,2024-02-26 06:00:00.000,Click
2846,447,2,Google Ads,1,2024-02-28 05:00:00.000,Email Open
2847,447,1,Facebook,1,2024-03-02 01:00:00.000,Click
2848,447,2,Google Ads,1,2024-03-03 18:00:00.000,Impression
2849,448,4,Organic,1,2024-01-16 00:00:00.000,Email Open
2850,448,3,Email,1,2024-01-16 08:00:00.000,Impression
2851,448,5,Facebook,1,2024-01-16 08:00:00.000,Impression
2852,448,4,Organic,1,2024-01-23 20:00:00.000,Impression
2853,448,4,Organic,1,2024-01-24 16:00:00.000,Impression
2854,448,2,Google Ads,1,2024-01-24 18:00:00.000,Impression
2855,449,1,Facebook,1,2024-03-22 15:00:00.000,Impression
2856,449,2,Google Ads,1,2024-03-24 21:00:00.000,Impression
2857,449,3,Email,1,2024-03-25 14:00:00.000,Impression
2858,449,2,Google Ads,1,2024-03-27 14:00:00.000,Impression
2859,449,2,Google Ads,1,2024-03-30 10:00:00.000,Impression
2860,449,2,Google Ads,1,2024-04-03 06:00:00.000,Impression
2861,449,2,Google Ads,1,2024-04-05 00:00:00.000,Impression
2862,450,3,Email,1,2024-01-04 22:00:00.000,Impression
2863,450,2,Google Ads,1,2024-01-19 14:00:00.000,Impression
2864,450,2,Google Ads,1,2024-01-20 16:00:00.000,Click
2865,450,2,Google Ads,1,2024-02-04 10:00:00.000,Email Open
2866,450,2,Google Ads,1,2024-02-07 21:00:00.000,Email Open
2867,451,1,Facebook,1,2024-01-20 02:00:00.000,Impression
2868,451,4,Organic,1,2024-01-22 20:00:00.000,Impression
2869,451,4,Organic,1,2024-01-23 00:00:00.000,Impression
2870,451,3,Email,1,2024-01-23 01:00:00.000,Impression
2871,451,3,Email,1,2024-01-23 18:00:00.000,Impression
2872,451,3,Email,1,2024-01-30 19:00:00.000,Click
2873,451,2,Google Ads,1,2024-01-31 13:00:00.000,Click
2874,451,1,Facebook,1,2024-02-01 13:00:00.000,Impression
2875,451,3,Email,1,2024-02-03 11:00:00.000,Impression
2876,452,2,Google Ads,1,2024-03-15 19:00:00.000,Impression
2877,452,3,Email,1,2024-03-16 11:00:00.000,Impression
2878,452,1,Facebook,1,2024-03-18 01:00:00.000,Email Open
2879,452,4,Organic,1,2024-03-18 18:00:00.000,Impression
2880,452,4,Organic,1,2024-03-19 05:00:00.000,Impression
2881,453,3,Email,1,2024-02-13 01:00:00.000,Email Open
2882,453,1,Facebook,1,2024-02-20 15:00:00.000,Impression
2883,453,4,Organic,1,2024-02-20 17:00:00.000,Click
2884,453,3,Email,1,2024-02-21 08:00:00.000,Click
2885,454,4,Organic,1,2024-02-10 16:00:00.000,Impression
2886,454,3,Email,1,2024-02-13 05:00:00.000,Impression
2887,454,5,Facebook,1,2024-02-14 20:00:00.000,Click
2888,454,2,Google Ads,1,2024-02-15 15:00:00.000,Impression
2889,454,1,Facebook,1,2024-02-17 08:00:00.000,Email Open
2890,455,4,Organic,1,2024-02-15 21:00:00.000,Click
2891,455,2,Google Ads,1,2024-02-16 06:00:00.000,Impression
2892,455,3,Email,1,2024-02-18 13:00:00.000,Impression
2893,455,4,Organic,1,2024-02-18 21:00:00.000,Click
2894,455,2,Google Ads,1,2024-02-20 15:00:00.000,Click
2895,455,2,Google Ads,1,2024-03-06 07:00:00.000,Email Open
2896,455,4,Organic,1,2024-03-07 14:00:00.000,Impression
2897,455,3,Email,1,2024-03-07 15:00:00.000,Impression
2898,456,4,Organic,1,2024-02-17 11:00:00.000,Impression
2899,456,5,Facebook,1,2024-02-17 11:00:00.000,Email Open
2900,456,4,Organic,1,2024-02-18 12:00:00.000,Click
2901,456,1,Facebook,1,2024-02-22 07:00:00.000,Impression
2902,456,4,Organic,1,2024-02-22 10:00:00.000,Impression
2903,456,2,Google Ads,1,2024-03-07 10:00:00.000,Click
2904,456,4,Organic,1,2024-03-11 00:00:00.000,Click
2905,456,5,Facebook,1,2024-03-11 20:00:00.000,Click
2906,457,3,Email,1,2024-04-13 02:00:00.000,Impression
2907,457,2,Google Ads,1,2024-04-14 20:00:00.000,Impression
2908,457,4,Organic,1,2024-04-22 18:00:00.000,Impression
2909,457,4,Organic,1,2024-04-24 17:00:00.000,Email Open
2910,457,2,Google Ads,1,2024-04-28 14:00:00.000,Click
2911,458,5,Facebook,1,2024-02-28 17:00:00.000,Click
2912,458,3,Email,1,2024-03-02 04:00:00.000,Click
2913,458,5,Facebook,1,2024-03-09 05:00:00.000,Impression
2914,458,4,Organic,1,2024-03-12 11:00:00.000,Impression
2915,458,5,Facebook,1,2024-03-19 14:00:00.000,Impression
2916,459,3,Email,1,2024-01-24 20:00:00.000,Email Open
2917,459,3,Email,1,2024-01-26 03:00:00.000,Impression
2918,459,1,Facebook,1,2024-01-27 05:00:00.000,Impression
2919,459,1,Facebook,1,2024-01-29 23:00:00.000,Impression
2920,460,4,Organic,1,2024-02-20 22:00:00.000,Impression
2921,460,3,Email,1,2024-02-24 02:00:00.000,Click
2922,460,2,Google Ads,1,2024-02-26 11:00:00.000,Click
2923,460,2,Google Ads,1,2024-02-26 23:00:00.000,Click
2924,460,2,Google Ads,1,2024-03-05 09:00:00.000,Impression
2925,460,1,Facebook,1,2024-03-06 09:00:00.000,Email Open
2926,460,4,Organic,1,2024-03-07 13:00:00.000,Impression
2927,460,1,Facebook,1,2024-03-09 21:00:00.000,Click
2928,460,3,Email,1,2024-03-13 15:00:00.000,Impression
2929,460,4,Organic,1,2024-03-15 01:00:00.000,Impression
2930,461,3,Email,1,2024-02-24 00:00:00.000,Impression
2931,461,4,Organic,1,2024-02-25 04:00:00.000,Impression
2932,461,3,Email,1,2024-02-26 11:00:00.000,Impression
2933,462,4,Organic,1,2024-03-13 18:00:00.000,Impression
2934,462,2,Google Ads,1,2024-03-17 07:00:00.000,Impression
2935,462,2,Google Ads,1,2024-03-31 14:00:00.000,Click
2936,462,2,Google Ads,1,2024-04-07 18:00:00.000,Impression
2937,462,4,Organic,1,2024-04-08 08:00:00.000,Click
2938,462,5,Facebook,1,2024-04-08 22:00:00.000,Click
2939,462,1,Facebook,1,2024-04-10 15:00:00.000,Impression
2940,462,3,Email,1,2024-04-24 18:00:00.000,Impression
2941,462,3,Email,1,2024-05-09 10:00:00.000,Click
2942,462,1,Facebook,1,2024-05-13 04:00:00.000,Click
2943,463,1,Facebook,1,2024-03-19 15:00:00.000,Impression
2944,463,5,Facebook,1,2024-03-22 13:00:00.000,Email Open
2945,463,3,Email,1,2024-03-25 11:00:00.000,Impression
2946,463,4,Organic,1,2024-04-09 06:00:00.000,Click
2947,463,2,Google Ads,1,2024-04-16 14:00:00.000,Click
2948,463,5,Facebook,1,2024-04-20 06:00:00.000,Impression
2949,463,5,Facebook,1,2024-04-20 23:00:00.000,Impression
2950,463,1,Facebook,1,2024-04-23 06:00:00.000,Impression
2951,463,2,Google Ads,1,2024-04-23 14:00:00.000,Click
2952,463,4,Organic,1,2024-04-27 13:00:00.000,Impression
2953,464,2,Google Ads,1,2024-01-02 20:00:00.000,Impression
2954,464,2,Google Ads,1,2024-01-06 00:00:00.000,Impression
2955,464,2,Google Ads,1,2024-01-07 11:00:00.000,Impression
2956,465,2,Google Ads,1,2024-02-24 12:00:00.000,Click
2957,465,2,Google Ads,1,2024-03-02 23:00:00.000,Impression
2958,465,1,Facebook,1,2024-03-04 17:00:00.000,Impression
2959,466,1,Facebook,1,2024-01-14 12:00:00.000,Impression
2960,466,1,Facebook,1,2024-01-28 18:00:00.000,Impression
2961,466,3,Email,1,2024-02-05 17:00:00.000,Click
2962,466,1,Facebook,1,2024-02-06 21:00:00.000,Email Open
2963,467,4,Organic,1,2024-03-01 13:00:00.000,Email Open
2964,467,4,Organic,1,2024-03-08 14:00:00.000,Click
2965,467,4,Organic,1,2024-03-22 16:00:00.000,Impression
2966,467,3,Email,1,2024-03-24 01:00:00.000,Click
2967,467,4,Organic,1,2024-03-25 14:00:00.000,Click
2968,467,2,Google Ads,1,2024-03-27 20:00:00.000,Impression
2969,467,4,Organic,1,2024-03-29 15:00:00.000,Impression
2970,467,4,Organic,1,2024-03-29 20:00:00.000,Impression
2971,468,3,Email,1,2024-02-05 23:00:00.000,Impression
2972,468,5,Facebook,1,2024-02-06 20:00:00.000,Email Open
2973,468,5,Facebook,1,2024-02-09 17:00:00.000,Impression
2974,468,5,Facebook,1,2024-02-11 02:00:00.000,Impression
2975,468,2,Google Ads,1,2024-02-12 12:00:00.000,Click
2976,468,4,Organic,1,2024-02-26 21:00:00.000,Click
2977,468,2,Google Ads,1,2024-03-01 08:00:00.000,Impression
2978,468,2,Google Ads,1,2024-03-15 09:00:00.000,Impression
2979,468,4,Organic,1,2024-03-23 06:00:00.000,Impression
2980,469,2,Google Ads,1,2024-02-21 14:00:00.000,Click
2981,469,2,Google Ads,1,2024-03-07 10:00:00.000,Impression
2982,469,2,Google Ads,1,2024-03-08 21:00:00.000,Impression
2983,469,3,Email,1,2024-03-23 16:00:00.000,Email Open
2984,469,4,Organic,1,2024-03-23 22:00:00.000,Impression
2985,469,1,Facebook,1,2024-03-25 09:00:00.000,Impression
2986,469,4,Organic,1,2024-04-09 04:00:00.000,Impression
2987,470,3,Email,1,2024-01-21 12:00:00.000,Impression
2988,470,5,Facebook,1,2024-01-28 19:00:00.000,Click
2989,470,3,Email,1,2024-01-30 02:00:00.000,Impression
2990,470,5,Facebook,1,2024-01-31 11:00:00.000,Click
2991,470,2,Google Ads,1,2024-02-02 18:00:00.000,Click
2992,470,3,Email,1,2024-02-04 04:00:00.000,Click
2993,470,4,Organic,1,2024-02-04 22:00:00.000,Click
2994,470,1,Facebook,1,2024-02-07 01:00:00.000,Impression
2995,471,2,Google Ads,1,2024-02-29 02:00:00.000,Impression
2996,471,2,Google Ads,1,2024-03-14 10:00:00.000,Impression
2997,471,3,Email,1,2024-03-28 18:00:00.000,Impression
2998,471,5,Facebook,1,2024-04-12 08:00:00.000,Impression
2999,471,4,Organic,1,2024-04-15 04:00:00.000,Click
3000,472,2,Google Ads,1,2024-01-20 13:00:00.000,Impression
3001,472,5,Facebook,1,2024-01-20 14:00:00.000,Click
3002,472,1,Facebook,1,2024-01-28 07:00:00.000,Email Open
3003,472,1,Facebook,1,2024-01-30 03:00:00.000,Impression
3004,472,2,Google Ads,1,2024-01-31 00:00:00.000,Impression
3005,472,2,Google Ads,1,2024-01-31 14:00:00.000,Impression
3006,472,1,Facebook,1,2024-02-02 21:00:00.000,Click
3007,472,5,Facebook,1,2024-02-05 17:00:00.000,Email Open
3008,472,1,Facebook,1,2024-02-19 23:00:00.000,Impression
3009,473,2,Google Ads,1,2024-01-25 05:00:00.000,Click
3010,473,2,Google Ads,1,2024-01-27 04:00:00.000,Click
3011,473,1,Facebook,1,2024-02-04 01:00:00.000,Impression
3012,474,2,Google Ads,1,2024-03-19 15:00:00.000,Impression
3013,474,5,Facebook,1,2024-03-21 04:00:00.000,Email Open
3014,474,5,Facebook,1,2024-03-23 06:00:00.000,Impression
3015,475,1,Facebook,1,2024-01-22 03:00:00.000,Impression
3016,475,3,Email,1,2024-01-22 23:00:00.000,Click
3017,475,3,Email,1,2024-01-25 16:00:00.000,Click
3018,475,3,Email,1,2024-02-09 07:00:00.000,Email Open
3019,475,4,Organic,1,2024-02-13 00:00:00.000,Impression
3020,475,1,Facebook,1,2024-02-14 08:00:00.000,Email Open
3021,476,1,Facebook,1,2024-01-23 19:00:00.000,Impression
3022,476,2,Google Ads,1,2024-02-07 18:00:00.000,Impression
3023,476,1,Facebook,1,2024-02-22 06:00:00.000,Click
3024,477,1,Facebook,1,2024-02-08 07:00:00.000,Impression
3025,477,3,Email,1,2024-02-10 04:00:00.000,Impression
3026,477,3,Email,1,2024-02-11 19:00:00.000,Click
3027,477,3,Email,1,2024-02-25 22:00:00.000,Impression
3028,477,5,Facebook,1,2024-03-04 00:00:00.000,Impression
3029,477,3,Email,1,2024-03-07 16:00:00.000,Impression
3030,477,3,Email,1,2024-03-15 07:00:00.000,Impression
3031,477,5,Facebook,1,2024-03-18 22:00:00.000,Impression
3032,477,4,Organic,1,2024-03-19 03:00:00.000,Impression
3033,477,1,Facebook,1,2024-03-21 02:00:00.000,Impression
3034,478,2,Google Ads,1,2024-02-06 12:00:00.000,Impression
3035,478,5,Facebook,1,2024-02-08 17:00:00.000,Click
3036,478,3,Email,1,2024-02-15 17:00:00.000,Impression
3037,478,5,Facebook,1,2024-02-15 17:00:00.000,Impression
3038,479,4,Organic,1,2024-01-13 13:00:00.000,Impression
3039,479,2,Google Ads,1,2024-01-16 03:00:00.000,Impression
3040,479,4,Organic,1,2024-01-16 18:00:00.000,Impression
3041,479,5,Facebook,1,2024-01-18 23:00:00.000,Click
3042,479,3,Email,1,2024-01-19 09:00:00.000,Click
3043,479,3,Email,1,2024-01-20 16:00:00.000,Email Open
3044,480,5,Facebook,1,2024-01-16 06:00:00.000,Impression
3045,480,2,Google Ads,1,2024-01-16 07:00:00.000,Impression
3046,480,3,Email,1,2024-01-17 07:00:00.000,Click
3047,480,4,Organic,1,2024-01-18 16:00:00.000,Impression
3048,480,2,Google Ads,1,2024-01-21 16:00:00.000,Email Open
3049,480,3,Email,1,2024-01-24 01:00:00.000,Impression
3050,480,4,Organic,1,2024-01-25 15:00:00.000,Click
3051,480,4,Organic,1,2024-01-25 21:00:00.000,Impression
3052,480,3,Email,1,2024-02-09 05:00:00.000,Impression
3053,481,4,Organic,1,2024-02-09 18:00:00.000,Email Open
3054,481,3,Email,1,2024-02-10 21:00:00.000,Impression
